Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue Name,Venue Category,Venue Lat,Venue Lon
Bergedorf,53.48310217723712,10.214123469789373,H Binnenfeld Redder,Bus Stop,53.50385834585465,10.210775226102253
Bergedorf,53.48310217723712,10.214123469789373,Sporthalle Ladenbekerfurtweg,Stadium,53.49515396795248,10.183280571028133
Bergstedt,53.67200586599399,10.127826474883674,Alte Mühle,German Restaurant,53.670018720212425,10.108638391930436
Bergstedt,53.67200586599399,10.127826474883674,Teichwiesen Volksdorf,Nature Preserve,53.657509445962724,10.139170421612459
Bergstedt,53.67200586599399,10.127826474883674,EDEKA Martens,Supermarket,53.6780425,10.1447685
Bergstedt,53.67200586599399,10.127826474883674,EDEKA,Supermarket,53.67123984751893,10.124933564255384
Bergstedt,53.67200586599399,10.127826474883674,Shin Shin,Asian Restaurant,53.660021011326215,10.115310114513965
Bergstedt,53.67200586599399,10.127826474883674,REWE,Supermarket,53.66950364426826,10.143195555889143
Bergstedt,53.67200586599399,10.127826474883674,ISI Grill,Snack Place,53.67833100376649,10.147516549083322
Bergstedt,53.67200586599399,10.127826474883674,Rodenbeker Quellental,Nature Preserve,53.690297900190686,10.12160539627075
Bergstedt,53.67200586599399,10.127826474883674,Kraaz Getränke,Food & Drink Shop,53.67573842133814,10.141550105121942
Bergstedt,53.67200586599399,10.127826474883674,Lidl,Supermarket,53.6789765,10.1453258
Bergstedt,53.67200586599399,10.127826474883674,EDEKA Jessen,Supermarket,53.671274428989534,10.125049367882086
Bergstedt,53.67200586599399,10.127826474883674,Braaker Mühle,Bakery,53.670486778375164,10.126415203169236
Bergstedt,53.67200586599399,10.127826474883674,Stüffel,Restaurant,53.667908,10.134295
Bergstedt,53.67200586599399,10.127826474883674,H Iland,Bus Stop,53.66420202198593,10.119667798199085
Bergstedt,53.67200586599399,10.127826474883674,Ristorante La Rucola,Italian Restaurant,53.66968175202568,10.142955453634718
Bergstedt,53.67200586599399,10.127826474883674,Sky,Supermarket,53.66923159131824,10.143085996487692
Bergstedt,53.67200586599399,10.127826474883674,REWE,Supermarket,53.6557481,10.1196963
Bergstedt,53.67200586599399,10.127826474883674,ALDI NORD,Supermarket,53.67837450298164,10.144699381656874
Bergstedt,53.67200586599399,10.127826474883674,TSV Sasel Tennisanlage,Tennis Stadium,53.667842093229694,10.108773149107515
Bergstedt,53.67200586599399,10.127826474883674,DAS FUTTERHAUS - Ammersbek,Pet Store,53.678043788604825,10.146682945039418
Bergstedt,53.67200586599399,10.127826474883674,U Hoisbüttel,Metro Station,53.67826270086904,10.14686835401192
Bergstedt,53.67200586599399,10.127826474883674,H Ohlendorffs Tannen,Bus Stop,53.669791789927295,10.150536669346877
Bergstedt,53.67200586599399,10.127826474883674,Dein Café,Café,53.67763947833537,10.149580836296082
Bergstedt,53.67200586599399,10.127826474883674,Rodenbeker Quellenhof,German Restaurant,53.6848359,10.1177773
Bergstedt,53.67200586599399,10.127826474883674,Schulze outdoor living,Furniture / Home Store,53.655383450329715,10.126731508829378
Bergstedt,53.67200586599399,10.127826474883674,Mellingburger Schleuse,Bridge,53.67024798079106,10.098774433135986
Bergstedt,53.67200586599399,10.127826474883674,Kleinhuis Hotel Mellingburger Schleuse,Hotel,53.66997670378746,10.098542128222725
Bergstedt,53.67200586599399,10.127826474883674,U Buckhorn,Metro Station,53.66464152634992,10.15561580657959
Billbrook,53.52743682350004,10.089000965293137,Andronaco,Gourmet Shop,53.519789713334085,10.083058350893289
Billbrook,53.52743682350004,10.089000965293137,Sportspaß Sportcenter Billstedt,Gym,53.53908215012747,10.104255212331116
Billbrook,53.52743682350004,10.089000965293137,Meram,Mediterranean Restaurant,53.5403322927735,10.101959553391717
Billbrook,53.52743682350004,10.089000965293137,Best Western Plus Hotel Böttcherhof,Hotel,53.53818360160813,10.083465253184588
Billbrook,53.52743682350004,10.089000965293137,Orkinus Fischgrill,Seafood Restaurant,53.54039231,10.10133207
Billbrook,53.52743682350004,10.089000965293137,Lidl,Supermarket,53.54498022767209,10.085828853564635
Billbrook,53.52743682350004,10.089000965293137,Adria Restaurant,Mediterranean Restaurant,53.544734437274585,10.089311599731445
Billbrook,53.52743682350004,10.089000965293137,IKEA,Furniture / Home Store,53.51087036613109,10.093960657097396
Billbrook,53.52743682350004,10.089000965293137,IKEA Restaurant,Scandinavian Restaurant,53.51087839815359,10.093949407700048
Billbrook,53.52743682350004,10.089000965293137,Eiscafe Veneto,Ice Cream Shop,53.539961234678984,10.104776440332122
Billbrook,53.52743682350004,10.089000965293137,Rossmann,Drugstore,53.54053327972726,10.105285156596048
Billbrook,53.52743682350004,10.089000965293137,Closed,Clothing Store,53.53848,10.08135
Billbrook,53.52743682350004,10.089000965293137,SUBWAY,Sandwich Place,53.53978725106978,10.104177800158652
Billbrook,53.52743682350004,10.089000965293137,TK Maxx,Clothing Store,53.54115755293597,10.105774523746863
Billbrook,53.52743682350004,10.089000965293137,NORDSEE,Seafood Restaurant,53.541403,10.106001
Billbrook,53.52743682350004,10.089000965293137,McDonald's,Fast Food Restaurant,53.53966035094226,10.104402776072794
Billbrook,53.52743682350004,10.089000965293137,IKEA Hot Dog Station,Hot Dog Joint,53.51133747432761,10.093384961670484
Billbrook,53.52743682350004,10.089000965293137,Köz A'la Turca,Turkish Restaurant,53.54002686032893,10.102819204330443
Billbrook,53.52743682350004,10.089000965293137,H Pinkertweg Mitte,Bus Stop,53.52654569771977,10.091615602819699
Billbrook,53.52743682350004,10.089000965293137,BackWerk,Bakery,53.539008,10.104989
Billbrook,53.52743682350004,10.089000965293137,H&M,Clothing Store,53.53985414694714,10.104677696558525
Billbrook,53.52743682350004,10.089000965293137,Schweinske Billstedt,German Restaurant,53.53948040344648,10.103811754378972
Billbrook,53.52743682350004,10.089000965293137,MediaMarkt,Electronics Store,53.5404491770669,10.104929792870962
Billbrook,53.52743682350004,10.089000965293137,BAUHAUS,Hardware Store,53.512694,10.092113
Billbrook,53.52743682350004,10.089000965293137,Soundfabrik Billstedt,Music Venue,53.534101590339326,10.098145031581767
Billbrook,53.52743682350004,10.089000965293137,C&A,Clothing Store,53.53986138152475,10.105662585872608
Billbrook,53.52743682350004,10.089000965293137,REWE CENTER,Supermarket,53.54188,10.105453
Billbrook,53.52743682350004,10.089000965293137,Karl-Ernst Koch Schlosserei und Metallbau GmbH (Koch Karl-Ernst Schlosserei und Metallbau GmbH),Locksmith,53.530344,10.108758
Billbrook,53.52743682350004,10.089000965293137,Primark,Clothing Store,53.54057981806067,10.104808405919169
Billbrook,53.52743682350004,10.089000965293137,Burger King,Fast Food Restaurant,53.54161985242545,10.106190087471997
Billbrook,53.52743682350004,10.089000965293137,McDonald's,Fast Food Restaurant,53.54140274394164,10.09935848762257
Billbrook,53.52743682350004,10.089000965293137,S Tiefstack,Light Rail Station,53.53118340768885,10.065766942148947
Billbrook,53.52743682350004,10.089000965293137,H Tiefstack,Bus Stop,53.5305215039416,10.064792948200546
Billbrook,53.52743682350004,10.089000965293137,Tiefstackschleuse,Canal Lock,53.52824835699169,10.0637952084071
Billbrook,53.52743682350004,10.089000965293137,Back-Lava,Pastry Shop,53.540875,10.100398
Billbrook,53.52743682350004,10.089000965293137,Goodfellas Shisha Lounge,Lounge,53.542011021322025,10.096661499985997
Billbrook,53.52743682350004,10.089000965293137,Ryf Friseur,Cosmetics Shop,53.53978923553843,10.104669981501708
Billbrook,53.52743682350004,10.089000965293137,kik,Fabric Shop,53.542048,10.097679
Billbrook,53.52743682350004,10.089000965293137,Parfümerie Douglas,Perfume Shop,53.540006,10.104906
Billbrook,53.52743682350004,10.089000965293137,Wochenmarkt Billstedt,Market,53.539651060662706,10.106202604682945
Billbrook,53.52743682350004,10.089000965293137,TTS Truck Service,Other Repair Shop,53.5300024,10.11604
Billbrook,53.52743682350004,10.089000965293137,H Reclamstraße,Bus Stop,53.53738503625409,10.111153180276176
Billbrook,53.52743682350004,10.089000965293137,Cafe Allwörden,Café,53.54094678918755,10.105251200542769
Billbrook,53.52743682350004,10.089000965293137,ALDI NORD,Supermarket,53.542860419108024,10.101601086765227
Billbrook,53.52743682350004,10.089000965293137,A1 Moorfleet Tunnel,Tunnel,53.511806190688645,10.10109477202483
Billstedt,53.544057127857485,10.13116031089922,Öjendorfer Park,Park,53.55553802224671,10.142129405991826
Billstedt,53.544057127857485,10.13116031089922,Sportspaß Sportcenter Billstedt,Gym,53.53908215012747,10.104255212331116
Billstedt,53.544057127857485,10.13116031089922,Meram,Mediterranean Restaurant,53.5403322927735,10.101959553391717
Billstedt,53.544057127857485,10.13116031089922,Orkinus Fischgrill,Seafood Restaurant,53.54039231,10.10133207
Billstedt,53.544057127857485,10.13116031089922,SELGROS Cash & Carry,Department Store,53.54447193369297,10.149708412374382
Billstedt,53.544057127857485,10.13116031089922,Das Eiscafé,Ice Cream Shop,53.57110067181392,10.115852811554904
Billstedt,53.544057127857485,10.13116031089922,Lidl,Supermarket,53.549057117975565,10.157155394554138
Billstedt,53.544057127857485,10.13116031089922,Lidl,Supermarket,53.5395574,10.111819
Billstedt,53.544057127857485,10.13116031089922,Lidl,Supermarket,53.54498022767209,10.085828853564635
Billstedt,53.544057127857485,10.13116031089922,Best Western Plus Hotel Böttcherhof,Hotel,53.53818360160813,10.083465253184588
Billstedt,53.544057127857485,10.13116031089922,GolfRange Hamburg-Oststeinbek,Golf Course,53.5501381,10.166541
Billstedt,53.544057127857485,10.13116031089922,REWE,Supermarket,53.571116689448694,10.134209905373643
Billstedt,53.544057127857485,10.13116031089922,Rossmann,Drugstore,53.54053327972726,10.105285156596048
Billstedt,53.544057127857485,10.13116031089922,Eiscafe Veneto,Ice Cream Shop,53.539961234678984,10.104776440332122
Billstedt,53.544057127857485,10.13116031089922,real,Big Box Store,53.548056,10.154445
Billstedt,53.544057127857485,10.13116031089922,Adria Restaurant,Mediterranean Restaurant,53.544734437274585,10.089311599731445
Billstedt,53.544057127857485,10.13116031089922,Rossmann,Drugstore,53.52814807886,10.1505813971831
Billstedt,53.544057127857485,10.13116031089922,NORDSEE,Seafood Restaurant,53.541403,10.106001
Billstedt,53.544057127857485,10.13116031089922,TK Maxx,Clothing Store,53.54115755293597,10.105774523746863
Billstedt,53.544057127857485,10.13116031089922,Lidl,Supermarket,53.5712446,10.1416748
Billstedt,53.544057127857485,10.13116031089922,SUBWAY,Sandwich Place,53.53978725106978,10.104177800158652
Billstedt,53.544057127857485,10.13116031089922,McDonald's,Fast Food Restaurant,53.57065926500005,10.143751251292748
Billstedt,53.544057127857485,10.13116031089922,EDEKA Nolda,Supermarket,53.560046,10.1079765
Billstedt,53.544057127857485,10.13116031089922,McDonald's,Fast Food Restaurant,53.53966035094226,10.104402776072794
Billstedt,53.544057127857485,10.13116031089922,Aral,Gas Station,53.562215,10.120039
Billstedt,53.544057127857485,10.13116031089922,Köz A'la Turca,Turkish Restaurant,53.54002686032893,10.102819204330443
Billstedt,53.544057127857485,10.13116031089922,H&M,Clothing Store,53.53985414694714,10.104677696558525
Billstedt,53.544057127857485,10.13116031089922,BackWerk,Bakery,53.539008,10.104989
Billstedt,53.544057127857485,10.13116031089922,REWE,Supermarket,53.5539792,10.0865331
Billstedt,53.544057127857485,10.13116031089922,REWE,Supermarket,53.56263386162268,10.120212347457255
Billstedt,53.544057127857485,10.13116031089922,Schweinske Billstedt,German Restaurant,53.53948040344648,10.103811754378972
Billstedt,53.544057127857485,10.13116031089922,Lidl,Supermarket,53.52296994268856,10.149740427732468
Billstedt,53.544057127857485,10.13116031089922,MediaMarkt,Electronics Store,53.5469257,10.154123
Billstedt,53.544057127857485,10.13116031089922,McDonald's,Fast Food Restaurant,53.547241,10.153801
Billstedt,53.544057127857485,10.13116031089922,PENNY,Supermarket,53.523730224297424,10.149962629961806
Billstedt,53.544057127857485,10.13116031089922,H An der Schleemer Mühle,Bus Stop,53.53548887574419,10.117365094909365
Billstedt,53.544057127857485,10.13116031089922,MSV Hamburg,Soccer Field,53.53351329683583,10.149731818541568
Billstedt,53.544057127857485,10.13116031089922,Öjendorfer See,Lake,53.55946836966303,10.140080451965332
Billstedt,53.544057127857485,10.13116031089922,Artemis Grillhaus,Middle Eastern Restaurant,53.5290255959586,10.149211807520437
Billstedt,53.544057127857485,10.13116031089922,EDEKA Volker Wölm,Supermarket,53.527010128058556,10.150100535868281
Billstedt,53.544057127857485,10.13116031089922,Restaurant Hellena,Greek Restaurant,53.54758080512045,10.16624097899567
Billstedt,53.544057127857485,10.13116031089922,Netto Marken-Discount,Supermarket,53.57107359,10.123886
Billstedt,53.544057127857485,10.13116031089922,Boberger See,Lake,53.51497558637157,10.13561725616455
Billwerder,53.50452629542941,10.134028768622954,Boberger Dünen,Nature Preserve,53.509629226663975,10.15784740447998
Billwerder,53.50452629542941,10.134028768622954,Rossmann,Drugstore,53.489544,10.158696
Billwerder,53.50452629542941,10.134028768622954,S Mittlerer Landweg,Light Rail Station,53.497214483015696,10.131806148650343
Billwerder,53.50452629542941,10.134028768622954,PENNY,Supermarket,53.523730224297424,10.149962629961806
Billwerder,53.50452629542941,10.134028768622954,Boberger See,Lake,53.51497558637157,10.13561725616455
Billwerder,53.50452629542941,10.134028768622954,S Allermöhe,Light Rail Station,53.490037158602405,10.158920288085938
Billwerder,53.50452629542941,10.134028768622954,Hofcafe Neunlinden,Café,53.504685,10.168954
Billwerder,53.50452629542941,10.134028768622954,Hamburger Sparkasse,Bank,53.489395547343854,10.158225704690567
Billwerder,53.50452629542941,10.134028768622954,A1 Moorfleet Tunnel,Tunnel,53.511806190688645,10.10109477202483
Billwerder,53.50452629542941,10.134028768622954,Markt in Allermöhe,Farmers Market,53.48946136859751,10.158538127664963
Billwerder,53.50452629542941,10.134028768622954,Fleetplatz,Plaza,53.489507918159156,10.15887475363854
Blankenese,53.56317847565452,9.794709348667029,Elbstrand Blankenese,Beach,53.55797710788743,9.796972274780273
Blankenese,53.56317847565452,9.794709348667029,Leuchtturm Unterfeuer Blankenese,Lighthouse,53.558097110643274,9.795807398178745
Blankenese,53.56317847565452,9.794709348667029,Strand Falkensteiner Ufer,Beach,53.560406355948246,9.786254167556763
Blankenese,53.56317847565452,9.794709348667029,Kajüte SB 12,Seafood Restaurant,53.55855138506307,9.795346751802283
Blankenese,53.56317847565452,9.794709348667029,Kaffeegarten Schuldt,Café,53.55880949494344,9.801465612162016
Blankenese,53.56317847565452,9.794709348667029,Ponton Op'n Bulln,Seafood Restaurant,53.555916,9.805281
Blankenese,53.56317847565452,9.794709348667029,Lühmanns Teestube,Tea Room,53.563731799995765,9.808223758214902
Blankenese,53.56317847565452,9.794709348667029,Dal Fabbro,Italian Restaurant,53.55949807120872,9.811344801150806
Blankenese,53.56317847565452,9.794709348667029,Zum Bäcker,Restaurant,53.5580619965604,9.797915892212249
Blankenese,53.56317847565452,9.794709348667029,Seven Seas,French Restaurant,53.559443423731125,9.801006867126425
Blankenese,53.56317847565452,9.794709348667029,Treppenviertel Blankenese,Neighborhood,53.5579954702838,9.809088860777328
Blankenese,53.56317847565452,9.794709348667029,Witthüs,Tea Room,53.55912420773004,9.813931744053246
Blankenese,53.56317847565452,9.794709348667029,Süllberg Hotel,Hotel,53.55949798429108,9.80099495937034
Blankenese,53.56317847565452,9.794709348667029,Echt Asien,Sushi Restaurant,53.563263,9.811584
Blankenese,53.56317847565452,9.794709348667029,Römischer Garten,Garden,53.56125959742683,9.786674014260822
Blankenese,53.56317847565452,9.794709348667029,BSC Blankeneser Segelclub,Sports Club,53.55562448501431,9.811394
Blankenese,53.56317847565452,9.794709348667029,Blankeneser Markt,Plaza,53.56118548535862,9.811670337925694
Blankenese,53.56317847565452,9.794709348667029,Strandweg,Trail,53.554257776757844,9.820509334882324
Blankenese,53.56317847565452,9.794709348667029,Hirschpark,Park,53.55698290416669,9.825897216796875
Blankenese,53.56317847565452,9.794709348667029,mama trattoria,Trattoria/Osteria,53.56237018370736,9.812359876215796
Blankenese,53.56317847565452,9.794709348667029,Carroux Kaffeerösterei,Café,53.55865006136014,9.812060203455951
Blankenese,53.56317847565452,9.794709348667029,Strandhotel Blankenese,Hotel,53.55635151064999,9.80812984314097
Blankenese,53.56317847565452,9.794709348667029,Skatepark Rissen / Kiesgrube,Skate Park,53.57840733597482,9.77954447283108
Blankenese,53.56317847565452,9.794709348667029,Tibet,Asian Restaurant,53.580647036247,9.792005712385699
Blankenese,53.56317847565452,9.794709348667029,Sagebiels Fährhaus,Restaurant,53.55739070113708,9.805502393620888
Blankenese,53.56317847565452,9.794709348667029,Elbe Camp,Campground,53.56437940944216,9.76764555345958
Blankenese,53.56317847565452,9.794709348667029,Goa Tandoori Restaurant & Bar,Restaurant,53.562008,9.819445
Blankenese,53.56317847565452,9.794709348667029,Filón,Tapas Restaurant,53.55923894819593,9.810962677001953
Blankenese,53.56317847565452,9.794709348667029,Fischclub Blankenese,Seafood Restaurant,53.556041204245915,9.804523490338898
Blankenese,53.56317847565452,9.794709348667029,Cafe Stern,Café,53.558579893898994,9.811849423336009
Blankenese,53.56317847565452,9.794709348667029,Bistro Süllbergterrassen,Snack Place,53.55933717082286,9.801220633060208
Blankenese,53.56317847565452,9.794709348667029,Zum Falkenstein,German Restaurant,53.5670619613062,9.779880523500935
Blankenese,53.56317847565452,9.794709348667029,Hamburger Golf-Club e.V.,Golf Course,53.572095791319086,9.774138849585134
Blankenese,53.56317847565452,9.794709348667029,Freibad Marienhöhe,Pool,53.57480468204034,9.794822788265739
Blankenese,53.56317847565452,9.794709348667029,EIS Schmidt,Ice Cream Shop,53.56112499521803,9.811868481084868
Blankenese,53.56317847565452,9.794709348667029,EDEKA Feinkost Kröger,Supermarket,53.5598958,9.8115997
Blankenese,53.56317847565452,9.794709348667029,Riva Bistro Cafe Bar,Café,53.561148,9.811408
Blankenese,53.56317847565452,9.794709348667029,La Casa del Gelato,Ice Cream Shop,53.56174222299246,9.811876533634122
Blankenese,53.56317847565452,9.794709348667029,Deutsche Bank,Bank,53.56256577525071,9.811843749091167
Blankenese,53.56317847565452,9.794709348667029,Lidl,Supermarket,53.58061370000001,9.797728099999999
Blankenese,53.56317847565452,9.794709348667029,REWE,Supermarket,53.55906725,9.81284705
Blankenese,53.56317847565452,9.794709348667029,Starbucks,Coffee Shop,53.56359541498814,9.81422668759456
Blankenese,53.56317847565452,9.794709348667029,Almhütte Süllberg,Bavarian Restaurant,53.559326110577615,9.801299030166936
Blankenese,53.56317847565452,9.794709348667029,Hallenbad Blankenese,Pool,53.56642282894377,9.822410916042775
Blankenese,53.56317847565452,9.794709348667029,REWE,Supermarket,53.56458386707468,9.81402863643791
Blankenese,53.56317847565452,9.794709348667029,Ahrberg,Seafood Restaurant,53.556799753631324,9.804565934709728
Blankenese,53.56317847565452,9.794709348667029,Treppenkrämer,Café,53.557908,9.802905
Blankenese,53.56317847565452,9.794709348667029,Dat Backhus,Bakery,53.560407075613824,9.81117633219959
Blankenese,53.56317847565452,9.794709348667029,Peter Pane Blankenese,Burger Joint,53.56309402640428,9.815631743029822
Blankenese,53.56317847565452,9.794709348667029,Athen Pallas,Greek Restaurant,53.566928,9.793426
Blankenese,53.56317847565452,9.794709348667029,Linde Bar-Restaurant,Pub,53.5622677056132,9.818254552942397
Blankenese,53.56317847565452,9.794709348667029,Rio Grande,Steakhouse,53.561744752107515,9.82004485147092
Blankenese,53.56317847565452,9.794709348667029,Lütt Falkenstein am Ufer,Snack Place,53.56225697574636,9.779865145683289
Blankenese,53.56317847565452,9.794709348667029,Waldpark Falkenstein,Park,53.56245725698102,9.77979057984491
Blankenese,53.56317847565452,9.794709348667029,Waldpark Marienhöhe,Park,53.57410448746005,9.789721826975859
Blankenese,53.56317847565452,9.794709348667029,Konservatorium,College Arts Building,53.579684,9.799359
Blankenese,53.56317847565452,9.794709348667029,S Sülldorf,Light Rail Station,53.57969072013419,9.79937965165513
Blankenese,53.56317847565452,9.794709348667029,Cafė Witthues,Café,53.559084915634564,9.822600652545182
Blankenese,53.56317847565452,9.794709348667029,ALDI NORD,Supermarket,53.57992099601511,9.802462090500304
Blankenese,53.56317847565452,9.794709348667029,S Iserbrook,Light Rail Station,53.57696174195459,9.813938251293209
Blankenese,53.56317847565452,9.794709348667029,Gudewer Gartencenter,Garden Center,53.58078638910018,9.787273406982422
Blankenese,53.56317847565452,9.794709348667029,Mühlenberger Segel-Club e.V. (MSC),Harbor / Marina,53.55433,9.823174
Blankenese,53.56317847565452,9.794709348667029,Blaue Lagune,Snack Place,53.554026,9.823902
Borgfelde,53.55480894679394,10.033706709843445,4mosa,Asian Restaurant,53.552367597595925,10.039272690002507
Borgfelde,53.55480894679394,10.033706709843445,Burg Döner,Doner Restaurant,53.5558153137641,10.04199737010226
Borgfelde,53.55480894679394,10.033706709843445,B&B Hotel Hamburg City-Ost,Hotel,53.5524201,10.0283583
Borgfelde,53.55480894679394,10.033706709843445,Park Hotel am Berliner Tor,Hotel,53.553599586270124,10.027773656942175
Borgfelde,53.55480894679394,10.033706709843445,Dat Backhus,Bakery,53.559037505838056,10.038248133348562
Borgfelde,53.55480894679394,10.033706709843445,Sprechwerk,Theater,53.55586947179081,10.02974533078841
Borgfelde,53.55480894679394,10.033706709843445,J'as Kaffee&mehr,Café,53.552067,10.031359
Borgfelde,53.55480894679394,10.033706709843445,Oben Borgfelde,Park,53.55553436279297,10.038811683654785
Borgfelde,53.55480894679394,10.033706709843445,cenito Mitarbeiter Restaurent,Restaurant,53.55137938188437,10.032775158061414
Borgfelde,53.55480894679394,10.033706709843445,Zeder,Gastropub,53.55102776684735,10.035637261901911
Borgfelde,53.55480894679394,10.033706709843445,Empire Videothek,Video Store,53.55877034217716,10.037572294969994
Borgfelde,53.55480894679394,10.033706709843445,Commerzbank,Bank,53.552363,10.040577
Borgfelde,53.55480894679394,10.033706709843445,Hammerbaum Apotheke,Pharmacy,53.5552528,10.0420514
Borgfelde,53.55480894679394,10.033706709843445,U Burgstraße,Metro Station,53.55575599363532,10.041971020830156
Bramfeld,53.61462876103329,10.087282386418437,Vistro,Vegetarian / Vegan Restaurant,53.61514663696289,10.076010704040527
Bramfeld,53.61462876103329,10.087282386418437,Eiscafe Höft,Ice Cream Shop,53.62275415966534,10.083909584307408
Bramfeld,53.61462876103329,10.087282386418437,Ristorante Cristina's,Italian Restaurant,53.61049210902952,10.073857286333363
Bramfeld,53.61462876103329,10.087282386418437,Taverna Paros,Taverna,53.611588,10.080692
Bramfeld,53.61462876103329,10.087282386418437,Bäckerei Rohlfs,Bakery,53.616371704169566,10.114456750060837
Bramfeld,53.61462876103329,10.087282386418437,Einstein,Café,53.6206410539333,10.081858888572928
Bramfeld,53.61462876103329,10.087282386418437,Der Gyros-Spezialist,Greek Restaurant,53.62105712000358,10.102865134279313
Bramfeld,53.61462876103329,10.087282386418437,EDEKA center Struve,Supermarket,53.5982028,10.0670796
Bramfeld,53.61462876103329,10.087282386418437,FitX,Gym / Fitness Center,53.60801,10.0530151
Bramfeld,53.61462876103329,10.087282386418437,Umweltzentrum Karlshöhe,Farm,53.630305456650255,10.110442242414614
Bramfeld,53.61462876103329,10.087282386418437,Eiscafe Arktis,Ice Cream Shop,53.59700224651275,10.071865195625172
Bramfeld,53.61462876103329,10.087282386418437,Marktplatz Galerie Bramfeld,Shopping Mall,53.61220728268601,10.075837106070013
Bramfeld,53.61462876103329,10.087282386418437,BAUHAUS,Hardware Store,53.603841,10.072191
Bramfeld,53.61462876103329,10.087282386418437,OTTO Fitness Lounge,Athletics & Sports,53.599037690921726,10.071609020233154
Bramfeld,53.61462876103329,10.087282386418437,L'Amira,Middle Eastern Restaurant,53.616385167330336,10.113710255154526
Bramfeld,53.61462876103329,10.087282386418437,REWE,Supermarket,53.612401,10.076584
Bramfeld,53.61462876103329,10.087282386418437,Schweinske,German Restaurant,53.616455366904006,10.077422349305467
Bramfeld,53.61462876103329,10.087282386418437,H&M,Clothing Store,53.612475,10.075705
Bramfeld,53.61462876103329,10.087282386418437,Fressnapf XXL,Pet Store,53.604430803171766,10.115241950736523
Bramfeld,53.61462876103329,10.087282386418437,Kaufland,Big Box Store,53.612711498204874,10.078611944097318
Bramfeld,53.61462876103329,10.087282386418437,REWE,Supermarket,53.60034227371216,10.079479
Bramfeld,53.61462876103329,10.087282386418437,Restaurant Ata,Turkish Restaurant,53.593665,10.098366
Bramfeld,53.61462876103329,10.087282386418437,EDEKA,Supermarket,53.602288220185535,10.064564622485126
Bramfeld,53.61462876103329,10.087282386418437,Lidl,Supermarket,53.6224029,10.1130157
Bramfeld,53.61462876103329,10.087282386418437,Rossmann,Drugstore,53.60539517287384,10.118158771963113
Bramfeld,53.61462876103329,10.087282386418437,GZeiten,Bar,53.617629164042924,10.078560597488398
Bramfeld,53.61462876103329,10.087282386418437,Lidl,Supermarket,53.608122310690575,10.058455825358124
Bramfeld,53.61462876103329,10.087282386418437,Hollywood Canteen,Burger Joint,53.60639775441726,10.071051516488348
Bramfeld,53.61462876103329,10.087282386418437,REWE,Supermarket,53.60700831166856,10.11682997974492
Bramfeld,53.61462876103329,10.087282386418437,REWE,Supermarket,53.6257374,10.1172724
Bramfeld,53.61462876103329,10.087282386418437,H&M,Clothing Store,53.60554197722041,10.117551684597856
Bramfeld,53.61462876103329,10.087282386418437,Lidl,Supermarket,53.5985858,10.0763027
Bramfeld,53.61462876103329,10.087282386418437,Eisland Farmsen,Skating Rink,53.60442259794277,10.119537982006523
Bramfeld,53.61462876103329,10.087282386418437,Bramfelder Dorfplatz,Plaza,53.61406075880024,10.076351165771484
Bramfeld,53.61462876103329,10.087282386418437,real,Big Box Store,53.605372,10.117925
Bramfeld,53.61462876103329,10.087282386418437,Lidl,Supermarket,53.6007301,10.1127824
Bramfeld,53.61462876103329,10.087282386418437,BackWerk,Bakery,53.60664370896374,10.11852964777499
Bramfeld,53.61462876103329,10.087282386418437,ALDI NORD,Supermarket,53.61834838787617,10.08218163565977
Bramfeld,53.61462876103329,10.087282386418437,Burger King,Fast Food Restaurant,53.621779051284776,10.08344367690643
Bramfeld,53.61462876103329,10.087282386418437,EDEKA Woytke,Supermarket,53.61860586,10.08061209
Bramfeld,53.61462876103329,10.087282386418437,Bäckerei Rohlfs,Bakery,53.61399792598674,10.075991207106547
Bramfeld,53.61462876103329,10.087282386418437,EDEKA Stoltze,Supermarket,53.61830859738995,10.096812829644117
Bramfeld,53.61462876103329,10.087282386418437,Hansebäcker Junge Marktplatzgalerie,Bakery,53.61205415744694,10.07623048247645
Bramfeld,53.61462876103329,10.087282386418437,EDEKA aktiv markt Stöver,Supermarket,53.59753079999999,10.1007992
Bramfeld,53.61462876103329,10.087282386418437,Bramfeld Center,Shopping Mall,53.611142070565926,10.075832459313103
Bramfeld,53.61462876103329,10.087282386418437,H Herthastraße,Bus Stop,53.61214931275615,10.074860259374898
Bramfeld,53.61462876103329,10.087282386418437,Burger King,Fast Food Restaurant,53.60871137693908,10.051861654760682
Bramfeld,53.61462876103329,10.087282386418437,Bramfelder See,Lake,53.618808464434004,10.069656372070312
Bramfeld,53.61462876103329,10.087282386418437,Burger King,Fast Food Restaurant,53.60618068027208,10.118579864501953
Bramfeld,53.61462876103329,10.087282386418437,McDonald's,Fast Food Restaurant,53.60699617821539,10.118308234777931
Bramfeld,53.61462876103329,10.087282386418437,Music House,Event Space,53.600412,10.080047
Bramfeld,53.61462876103329,10.087282386418437,Crazy Croque,Snack Place,53.60183343673339,10.062636900820456
Bramfeld,53.61462876103329,10.087282386418437,La Petit Perle,Hotel,53.63102459530023,10.08862758186314
Bramfeld,53.61462876103329,10.087282386418437,H Karlshöhe,Bus Stop,53.623812829776064,10.111293584664152
Bramfeld,53.61462876103329,10.087282386418437,Einkaufstreff Farmsen,Shopping Mall,53.605106924613175,10.117895704200404
